filename,species,source,origin_label,license,original_ref
cgeorgiaw_macaque_AL112.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL112.wav
cgeorgiaw_macaque_AL113.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL113.wav
cgeorgiaw_macaque_AL114.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL114.wav
cgeorgiaw_macaque_AL115.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL115.wav
cgeorgiaw_macaque_AL116.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL116.wav
cgeorgiaw_macaque_AL117.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL117.wav
cgeorgiaw_macaque_AL118.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL118.wav
cgeorgiaw_macaque_AL119.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL119.wav
cgeorgiaw_macaque_AL12.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL12.wav
cgeorgiaw_macaque_AL120.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL120.wav
cgeorgiaw_macaque_AL121.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL121.wav
cgeorgiaw_macaque_AL122.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL122.wav
cgeorgiaw_macaque_AL123.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL123.wav
cgeorgiaw_macaque_AL124.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL124.wav
cgeorgiaw_macaque_AL125.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL125.wav
cgeorgiaw_macaque_AL126.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL126.wav
cgeorgiaw_macaque_AL127.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL127.wav
cgeorgiaw_macaque_AL128.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL128.wav
cgeorgiaw_macaque_AL129.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL129.wav
cgeorgiaw_macaque_AL13.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL13.wav
cgeorgiaw_macaque_AL130.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL130.wav
cgeorgiaw_macaque_AL131.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL131.wav
cgeorgiaw_macaque_AL132.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL132.wav
cgeorgiaw_macaque_AL133.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL133.wav
cgeorgiaw_macaque_AL134.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL134.wav
cgeorgiaw_macaque_AL135.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL135.wav
cgeorgiaw_macaque_AL136.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL136.wav
cgeorgiaw_macaque_AL137.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL137.wav
cgeorgiaw_macaque_AL138.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL138.wav
cgeorgiaw_macaque_AL139.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL139.wav
cgeorgiaw_macaque_AL14.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL14.wav
cgeorgiaw_macaque_AL140.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL140.wav
cgeorgiaw_macaque_AL141.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL141.wav
cgeorgiaw_macaque_AL142.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL142.wav
cgeorgiaw_macaque_AL143.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL143.wav
cgeorgiaw_macaque_AL144.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL144.wav
cgeorgiaw_macaque_AL145.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL145.wav
cgeorgiaw_macaque_AL146.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL146.wav
cgeorgiaw_macaque_AL147.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL147.wav
cgeorgiaw_macaque_AL148.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL148.wav
cgeorgiaw_macaque_AL149.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL149.wav
cgeorgiaw_macaque_AL15.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL15.wav
cgeorgiaw_macaque_AL150.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL150.wav
cgeorgiaw_macaque_AL151.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL151.wav
cgeorgiaw_macaque_AL152.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL152.wav
cgeorgiaw_macaque_AL153.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL153.wav
cgeorgiaw_macaque_AL154.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL154.wav
cgeorgiaw_macaque_AL155.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL155.wav
cgeorgiaw_macaque_AL156.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL156.wav
cgeorgiaw_macaque_AL157.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL157.wav
cgeorgiaw_macaque_AL158.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL158.wav
cgeorgiaw_macaque_AL159.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL159.wav
cgeorgiaw_macaque_AL16.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL16.wav
cgeorgiaw_macaque_AL160.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL160.wav
cgeorgiaw_macaque_AL161.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL161.wav
cgeorgiaw_macaque_AL162.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL162.wav
cgeorgiaw_macaque_AL163.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL163.wav
cgeorgiaw_macaque_AL164.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL164.wav
cgeorgiaw_macaque_AL165.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL165.wav
cgeorgiaw_macaque_AL166.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL166.wav
cgeorgiaw_macaque_AL167.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL167.wav
cgeorgiaw_macaque_AL168.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL168.wav
cgeorgiaw_macaque_AL169.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL169.wav
cgeorgiaw_macaque_AL17.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL17.wav
cgeorgiaw_macaque_AL170.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL170.wav
cgeorgiaw_macaque_AL171.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL171.wav
cgeorgiaw_macaque_AL172.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL172.wav
cgeorgiaw_macaque_AL173.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL173.wav
cgeorgiaw_macaque_AL174.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL174.wav
cgeorgiaw_macaque_AL175.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\cgeorgiaw_macaque_AL175.wav
dynamicsuperb_monkey_audio376.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio376.wav
dynamicsuperb_monkey_audio377.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio377.wav
dynamicsuperb_monkey_audio378.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio378.wav
dynamicsuperb_monkey_audio379.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio379.wav
dynamicsuperb_monkey_audio380.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio380.wav
dynamicsuperb_monkey_audio381.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio381.wav
dynamicsuperb_monkey_audio382.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio382.wav
dynamicsuperb_monkey_audio383.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio383.wav
dynamicsuperb_monkey_audio384.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio384.wav
dynamicsuperb_monkey_audio385.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio385.wav
dynamicsuperb_monkey_audio386.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio386.wav
dynamicsuperb_monkey_audio387.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio387.wav
dynamicsuperb_monkey_audio388.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio388.wav
dynamicsuperb_monkey_audio389.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio389.wav
dynamicsuperb_monkey_audio390.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio390.wav
dynamicsuperb_monkey_audio391.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio391.wav
dynamicsuperb_monkey_audio392.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio392.wav
dynamicsuperb_monkey_audio393.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio393.wav
dynamicsuperb_monkey_audio394.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio394.wav
dynamicsuperb_monkey_audio395.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio395.wav
dynamicsuperb_monkey_audio396.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio396.wav
dynamicsuperb_monkey_audio397.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio397.wav
dynamicsuperb_monkey_audio398.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio398.wav
dynamicsuperb_monkey_audio399.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio399.wav
dynamicsuperb_monkey_audio400.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\dynamicsuperb_monkey_audio400.wav
local_Monkey_1.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_1.wav
local_Monkey_10.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_10.wav
local_Monkey_12.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_12.wav
local_Monkey_14.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_14.wav
local_Monkey_16.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_16.wav
local_Monkey_18.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_18.wav
local_Monkey_19.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_19.wav
local_Monkey_2.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_2.wav
local_Monkey_20.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_20.wav
local_Monkey_21.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_21.wav
local_Monkey_22.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_22.wav
local_Monkey_24.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_24.wav
local_Monkey_25.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_25.wav
local_Monkey_26.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_26.wav
local_Monkey_27.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_27.wav
local_Monkey_28.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_28.wav
local_Monkey_29.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_29.wav
local_Monkey_3.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_3.wav
local_Monkey_30.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_30.wav
local_Monkey_31.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_31.wav
local_Monkey_32.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_32.wav
local_Monkey_33.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_33.wav
local_Monkey_34.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_34.wav
local_Monkey_36.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_36.wav
local_Monkey_37.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_37.wav
local_Monkey_38.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_38.wav
local_Monkey_39.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_39.wav
local_Monkey_4.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_4.wav
local_Monkey_41.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_41.wav
local_Monkey_42.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_42.wav
local_Monkey_43.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_43.wav
local_Monkey_44.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_44.wav
local_Monkey_46.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_46.wav
local_Monkey_48.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_48.wav
local_Monkey_5.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_5.wav
local_Monkey_50.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_50.wav
local_Monkey_6.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_6.wav
local_Monkey_7.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_7.wav
local_Monkey_8.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_8.wav
local_Monkey_9.wav,Monkey,balanced7_existing,Monkey,mixed-existing,D:\CSDLDPT\data\balanced_raw\Monkey\local_Monkey_9.wav
esc50_hen_1-18074-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\1-18074-A-6.wav
esc50_hen_1-18074-B-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\1-18074-B-6.wav
esc50_hen_1-31251-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\1-31251-A-6.wav
esc50_hen_1-31251-B-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\1-31251-B-6.wav
esc50_hen_1-5996-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\1-5996-A-6.wav
esc50_hen_1-71030-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\1-71030-A-6.wav
esc50_hen_1-72229-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\1-72229-A-6.wav
esc50_hen_1-72229-B-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\1-72229-B-6.wav
esc50_hen_2-120586-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\2-120586-A-6.wav
esc50_hen_2-120587-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\2-120587-A-6.wav
esc50_hen_2-127109-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\2-127109-A-6.wav
esc50_hen_2-134049-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\2-134049-A-6.wav
esc50_hen_2-157488-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\2-157488-A-6.wav
esc50_hen_2-72268-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\2-72268-A-6.wav
esc50_hen_2-75726-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\2-75726-A-6.wav
esc50_hen_2-76868-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\2-76868-A-6.wav
esc50_hen_3-164216-A-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\3-164216-A-6.wav
esc50_hen_3-164216-B-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\3-164216-B-6.wav
esc50_hen_3-164216-C-6.wav,Hen,esc50,hen,cc-by-nc-3.0,C:\Users\ACER\.cache\huggingface\hub\datasets--TigreGotico--ESC-50\snapshots\f4368b7d979bf732012e03c3fb5607e6564e15b3\3-164216-C-6.wav
